AC,Account,Manager,Date,CRBM
Absolute Return,KSBF70043002,Senator,2012-10-31,-0.0110784
Absolute Return,KSBF70043002,Senator,2012-11-30,0.0034794
Absolute Return,KSBF70043002,Senator,2012-12-31,0.005444999999999999
Absolute Return,KSBF70043002,Senator,2013-01-31,0.031074599999999997
Absolute Return,KSBF70043002,Senator,2013-02-28,0.0081414
Absolute Return,KSBF70043002,Senator,2013-03-31,0.022503
Absolute Return,KSBF70043002,Senator,2013-04-30,0.011559
Absolute Return,KSBF70043002,Senator,2013-05-31,0.014028
Absolute Return,KSBF70043002,Senator,2013-06-30,-0.0080556
Absolute Return,KSBF70043002,Senator,2013-07-31,0.0305304
Absolute Return,KSBF70043002,Senator,2013-08-31,-0.0173832
Absolute Return,KSBF70043002,Senator,2013-09-30,0.0188172
Absolute Return,KSBF70043002,Senator,2013-10-31,0.027577799999999996
Absolute Return,KSBF70043002,Senator,2013-11-30,0.0182808
Absolute Return,KSBF70043002,Senator,2013-12-31,0.015148799999999999
Absolute Return,KSBF70043002,Senator,2014-01-31,-0.0207444
Absolute Return,KSBF70043002,Senator,2014-02-28,0.027440999999999997
Absolute Return,KSBF70043002,Senator,2014-03-31,0.0050448
Absolute Return,KSBF70043002,Senator,2014-04-30,0.0044334
Absolute Return,KSBF70043002,Senator,2014-05-31,0.0140796
Absolute Return,KSBF70043002,Senator,2014-06-30,0.0123948
Absolute Return,KSBF70043002,Senator,2014-07-31,-0.0082752
Absolute Return,KSBF70043002,Senator,2014-08-31,0.0240006
Absolute Return,KSBF70043002,Senator,2014-09-30,-0.0084126
Absolute Return,KSBF70043002,Senator,2014-10-31,0.014652
Absolute Return,KSBF70043002,Senator,2014-11-30,0.0161292
Absolute Return,KSBF70043002,Senator,2014-12-31,-0.0015438000000000001
Absolute Return,KSBF70043002,Senator,2015-01-31,-0.0180108
Absolute Return,KSBF70043002,Senator,2015-02-28,0.034482
Absolute Return,KSBF70043002,Senator,2015-03-31,-0.0094872
Absolute Return,KSBF70043002,Senator,2015-04-30,0.005754
Absolute Return,KSBF70043002,Senator,2015-05-31,0.007716599999999999
Absolute Return,KSBF70043002,Senator,2015-06-30,-0.0116148
Absolute Return,KSBF70043002,Senator,2015-07-31,0.0125724
Absolute Return,KSBF70043002,Senator,2015-08-31,-0.0362028
Absolute Return,KSBF70043002,Senator,2015-09-30,-0.0148434
Absolute Return,KSBF70043002,Senator,2015-10-31,0.050611199999999995
Absolute Return,KSBF70043002,Senator,2015-11-30,0.0017850000000000001
Absolute Return,KSBF70043002,Senator,2015-12-31,-0.0095172
Absolute Return,KSBF70043002,Senator,2016-01-31,-0.0297756
Absolute Return,KSBF70043002,Senator,2016-02-29,-0.0008082
Absolute Return,KSBF70043002,Senator,2016-03-31,0.0407016
Absolute Return,KSBF70043002,Senator,2016-04-30,0.0023274
Absolute Return,KSBF70043002,Senator,2016-05-31,0.0107724
Absolute Return,KSBF70043002,Senator,2016-06-30,0.001557
Absolute Return,KSBF70043002,Senator,2016-07-31,0.022119
Absolute Return,KSBF70043002,Senator,2016-08-31,0.0008442
Absolute Return,KSBF70043002,Senator,2016-09-30,0.00011219999999999999
Absolute Return,KSBF70043002,Senator,2016-10-31,-0.0109452
Absolute Return,KSBF70043002,Senator,2016-11-30,0.022221599999999998
Absolute Return,KSBF70043002,Senator,2016-12-31,0.0118194
Absolute Return,KSBF70043002,Senator,2017-01-31,0.0113796
Absolute Return,KSBF70043002,Senator,2017-02-28,0.023822999999999997
Absolute Return,KSBF70043002,Senator,2017-03-31,0.0006996
Absolute Return,KSBF70043002,Senator,2017-04-30,0.0061626
Absolute Return,KSBF70043002,Senator,2017-05-31,0.0084432
Absolute Return,KSBF70043002,Senator,2017-06-30,0.0037446
Absolute Return,KSBF70043002,Senator,2017-07-31,0.0123372
Absolute Return,KSBF70043002,Senator,2017-08-31,0.0018365999999999999
Absolute Return,KSBF70043002,Senator,2017-09-30,0.0123768
Absolute Return,KSBF70043002,Senator,2017-10-31,0.0140004
Absolute Return,KSBF70043002,Senator,2017-11-30,0.018402599999999998
Absolute Return,KSBF70043002,Senator,2017-12-31,0.0066282
Absolute Return,KSBF70043002,Senator,2018-01-31,0.0343392
Absolute Return,KSBF70043002,Senator,2018-02-28,-0.022115999999999997
Absolute Return,KSBF70043002,Senator,2018-03-31,-0.015247199999999999
Absolute Return,KSBF70043002,Senator,2018-04-30,0.0023016
Absolute Return,KSBF70043002,Senator,2018-05-31,0.0144462
Absolute Return,KSBF70043002,Senator,2018-06-30,0.0036929999999999997
Absolute Return,KSBF70043002,Senator,2018-07-31,0.022328999999999998
Absolute Return,KSBF70043002,Senator,2018-08-31,0.0195498
Absolute Return,KSBF70043002,Senator,2018-09-30,0.0034151999999999997
Absolute Return,KSBF70043002,Senator,2018-10-31,-0.0410112
Absolute Return,KSBF70043002,Senator,2018-11-30,0.012225
Absolute Return,KSBF70043002,Senator,2018-12-31,-0.054199199999999996
Absolute Return,KSBF70043002,Senator,2019-01-31,0.048080399999999995
Absolute Return,KSBF70043002,Senator,2019-02-28,0.0192648
Absolute Return,KSBF70043002,Senator,2019-03-31,0.0116592
Absolute Return,KSBF70043002,Senator,2019-04-30,0.024293399999999996
Absolute Return,KSBF70043002,Senator,2019-05-31,-0.038129399999999994
Absolute Return,KSBF70043002,Senator,2019-06-30,0.042286199999999996
Absolute Return,KSBF70043002,Senator,2019-07-31,0.0086238
Absolute Return,KSBF70043002,Senator,2019-08-31,-0.009504
Absolute Return,KSBF70043002,Senator,2019-09-30,0.011226599999999998
Absolute Return,KSBF70043002,Senator,2019-10-31,0.0129942
Absolute Return,KSBF70043002,Senator,2019-11-30,0.021779999999999997
Absolute Return,KSBF70043002,Senator,2019-12-31,0.018068999999999998
Absolute Return,KSBF70043002,Senator,2020-01-31,-0.0002634
Absolute Return,KSBF70043002,Senator,2020-02-29,-0.0493926
Absolute Return,KSBF70043002,Senator,2020-03-31,-0.0741072
Absolute Return,KSBF70043002,Senator,2020-04-30,0.0769164
Absolute Return,KSBF70043002,Senator,2020-05-31,0.028578
Absolute Return,KSBF70043002,Senator,2020-06-30,0.011932199999999999
Absolute Return,KSBF70043002,Senator,2020-07-31,0.0338292
Absolute Return,KSBF70043002,Senator,2020-08-31,0.0431298
Absolute Return,KSBF70043002,Senator,2020-09-30,-0.0227982
Absolute Return,KSBF70043002,Senator,2020-10-31,-0.0159564
Absolute Return,KSBF70043002,Senator,2020-11-30,0.0656772
Absolute Return,KSBF70043002,Senator,2020-12-31,0.0230466
Absolute Return,KSBF70043002,Senator,2021-01-31,-0.0061062
Absolute Return,KSBF70060002,TCI REP Fund I,1995-01-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-02-28,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-03-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-04-30,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-05-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-06-30,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-07-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-08-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-09-30,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-10-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-11-30,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1995-12-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-01-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-02-29,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-03-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-04-30,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-05-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-06-30,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-07-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-08-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-09-30,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-10-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-11-30,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1996-12-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1997-01-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1997-02-28,0.003375
Absolute Return,KSBF70060002,TCI REP Fund I,1997-03-31,-0.0093
Absolute Return,KSBF70060002,TCI REP Fund I,1997-04-30,0.015779
Absolute Return,KSBF70060002,TCI REP Fund I,1997-05-31,0.009734
Absolute Return,KSBF70060002,TCI REP Fund I,1997-06-30,0.011587
Absolute Return,KSBF70060002,TCI REP Fund I,1997-07-31,0.01877
Absolute Return,KSBF70060002,TCI REP Fund I,1997-08-31,-0.002362
Absolute Return,KSBF70060002,TCI REP Fund I,1997-09-30,0.012596
Absolute Return,KSBF70060002,TCI REP Fund I,1997-10-31,0.011036
Absolute Return,KSBF70060002,TCI REP Fund I,1997-11-30,0.003145
Absolute Return,KSBF70060002,TCI REP Fund I,1997-12-31,0.009129
Absolute Return,KSBF70060002,TCI REP Fund I,1998-01-31,0.010052
Absolute Return,KSBF70060002,TCI REP Fund I,1998-02-28,0.00199
Absolute Return,KSBF70060002,TCI REP Fund I,1998-03-31,0.004244
Absolute Return,KSBF70060002,TCI REP Fund I,1998-04-30,0.005664
Absolute Return,KSBF70060002,TCI REP Fund I,1998-05-31,0.006705
Absolute Return,KSBF70060002,TCI REP Fund I,1998-06-30,0.004796
Absolute Return,KSBF70060002,TCI REP Fund I,1998-07-31,0.005038
Absolute Return,KSBF70060002,TCI REP Fund I,1998-08-31,0.009146
Absolute Return,KSBF70060002,TCI REP Fund I,1998-09-30,0.012288
Absolute Return,KSBF70060002,TCI REP Fund I,1998-10-31,-0.001463
Absolute Return,KSBF70060002,TCI REP Fund I,1998-11-30,0.005087
Absolute Return,KSBF70060002,TCI REP Fund I,1998-12-31,0.004203
Absolute Return,KSBF70060002,TCI REP Fund I,1999-01-31,0.007175
Absolute Return,KSBF70060002,TCI REP Fund I,1999-02-28,-0.004156
Absolute Return,KSBF70060002,TCI REP Fund I,1999-03-31,0.006728
Absolute Return,KSBF70060002,TCI REP Fund I,1999-04-30,0.004568
Absolute Return,KSBF70060002,TCI REP Fund I,1999-05-31,-0.005642
Absolute Return,KSBF70060002,TCI REP Fund I,1999-06-30,-0.003388
Absolute Return,KSBF70060002,TCI REP Fund I,1999-07-31,-0.006798
Absolute Return,KSBF70060002,TCI REP Fund I,1999-08-31,0.0
Absolute Return,KSBF70060002,TCI REP Fund I,1999-09-30,0.01617
Absolute Return,KSBF70060002,TCI REP Fund I,1999-10-31,0.005557
Absolute Return,KSBF70060002,TCI REP Fund I,1999-11-30,0.000754
Absolute Return,KSBF70060002,TCI REP Fund I,1999-12-31,-0.002677
Absolute Return,KSBF70060002,TCI REP Fund I,2000-01-31,-0.008389
Absolute Return,KSBF70060002,TCI REP Fund I,2000-02-29,0.011337
Absolute Return,KSBF70060002,TCI REP Fund I,2000-03-31,0.010959
Absolute Return,KSBF70060002,TCI REP Fund I,2000-04-30,0.000662
Absolute Return,KSBF70060002,TCI REP Fund I,2000-05-31,0.000331
Absolute Return,KSBF70060002,TCI REP Fund I,2000-06-30,0.02141
Absolute Return,KSBF70060002,TCI REP Fund I,2000-07-31,0.006556
Absolute Return,KSBF70060002,TCI REP Fund I,2000-08-31,0.015116
Absolute Return,KSBF70060002,TCI REP Fund I,2000-09-30,0.010535
Absolute Return,KSBF70060002,TCI REP Fund I,2000-10-31,0.007133
Absolute Return,KSBF70060002,TCI REP Fund I,2000-11-30,0.015176
Absolute Return,KSBF70060002,TCI REP Fund I,2000-12-31,0.016636
Absolute Return,KSBF70060002,TCI REP Fund I,2001-01-31,0.015685
Absolute Return,KSBF70060002,TCI REP Fund I,2001-02-28,0.006162
Absolute Return,KSBF70060002,TCI REP Fund I,2001-03-31,0.005682
Absolute Return,KSBF70060002,TCI REP Fund I,2001-04-30,0.001247
Absolute Return,KSBF70060002,TCI REP Fund I,2001-05-31,0.006449
Absolute Return,KSBF70060002,TCI REP Fund I,2001-06-30,0.002184
Absolute Return,KSBF70060002,TCI REP Fund I,2001-07-31,0.018309
Absolute Return,KSBF70060002,TCI REP Fund I,2001-08-31,0.009275
Absolute Return,KSBF70060002,TCI REP Fund I,2001-09-30,0.015481
Absolute Return,KSBF70060002,TCI REP Fund I,2001-10-31,0.014132
Absolute Return,KSBF70060002,TCI REP Fund I,2001-11-30,-0.009747
Absolute Return,KSBF70060002,TCI REP Fund I,2001-12-31,-0.003951
Absolute Return,KSBF70060002,TCI REP Fund I,2002-01-31,0.009256
Absolute Return,KSBF70060002,TCI REP Fund I,2002-02-28,0.011516
Absolute Return,KSBF70060002,TCI REP Fund I,2002-03-31,-0.011044
Absolute Return,KSBF70060002,TCI REP Fund I,2002-04-30,0.019439
Absolute Return,KSBF70060002,TCI REP Fund I,2002-05-31,0.00737
Absolute Return,KSBF70060002,TCI REP Fund I,2002-06-30,0.00886
Absolute Return,KSBF70060002,TCI REP Fund I,2002-07-31,0.012109
Absolute Return,KSBF70060002,TCI REP Fund I,2002-08-31,0.008677
Absolute Return,KSBF70060002,TCI REP Fund I,2002-09-30,0.008212
Absolute Return,KSBF70060002,TCI REP Fund I,2002-10-31,0.003167
Absolute Return,KSBF70060002,TCI REP Fund I,2002-11-30,-0.001611
Absolute Return,KSBF70060002,TCI REP Fund I,2002-12-31,0.011746
Absolute Return,KSBF70060002,TCI REP Fund I,2003-01-31,0.002233
Absolute Return,KSBF70060002,TCI REP Fund I,2003-02-28,0.007638
Absolute Return,KSBF70060002,TCI REP Fund I,2003-03-31,6.3e-05
Absolute Return,KSBF70060002,TCI REP Fund I,2003-04-30,0.004421
Absolute Return,KSBF70060002,TCI REP Fund I,2003-05-31,0.00327
Absolute Return,KSBF70060002,TCI REP Fund I,2003-06-30,0.001316
Absolute Return,KSBF70060002,TCI REP Fund I,2003-07-31,-0.020344
Absolute Return,KSBF70060002,TCI REP Fund I,2003-08-31,0.006709
Absolute Return,KSBF70060002,TCI REP Fund I,2003-09-30,0.018216
Absolute Return,KSBF70060002,TCI REP Fund I,2003-10-31,-0.004114
Absolute Return,KSBF70060002,TCI REP Fund I,2003-11-30,0.002003
Absolute Return,KSBF70060002,TCI REP Fund I,2003-12-31,0.01062
Absolute Return,KSBF70060002,TCI REP Fund I,2004-01-31,0.006552
Absolute Return,KSBF70060002,TCI REP Fund I,2004-02-29,0.008659
Absolute Return,KSBF70060002,TCI REP Fund I,2004-03-31,0.004932
Absolute Return,KSBF70060002,TCI REP Fund I,2004-04-30,-0.018781
Absolute Return,KSBF70060002,TCI REP Fund I,2004-05-31,-0.002285
Absolute Return,KSBF70060002,TCI REP Fund I,2004-06-30,0.008045
Absolute Return,KSBF70060002,TCI REP Fund I,2004-07-31,0.008963
Absolute Return,KSBF70060002,TCI REP Fund I,2004-08-31,0.016002
Absolute Return,KSBF70060002,TCI REP Fund I,2004-09-30,0.001557
Absolute Return,KSBF70060002,TCI REP Fund I,2004-10-31,0.007953
Absolute Return,KSBF70060002,TCI REP Fund I,2004-11-30,-0.003203
Absolute Return,KSBF70060002,TCI REP Fund I,2004-12-31,0.007023
Absolute Return,KSBF70060002,TCI REP Fund I,2005-01-31,0.00526
Absolute Return,KSBF70060002,TCI REP Fund I,2005-02-28,-0.004821
Absolute Return,KSBF70060002,TCI REP Fund I,2005-03-31,-0.002245
Absolute Return,KSBF70060002,TCI REP Fund I,2005-04-30,0.011308
Absolute Return,KSBF70060002,TCI REP Fund I,2005-05-31,0.008138
Absolute Return,KSBF70060002,TCI REP Fund I,2005-06-30,0.003833
Absolute Return,KSBF70060002,TCI REP Fund I,2005-07-31,-0.005727
Absolute Return,KSBF70060002,TCI REP Fund I,2005-08-31,0.009542
Absolute Return,KSBF70060002,TCI REP Fund I,2005-09-30,-0.005994
Absolute Return,KSBF70060002,TCI REP Fund I,2005-10-31,-0.0069
Absolute Return,KSBF70060002,TCI REP Fund I,2005-11-30,0.003328
Absolute Return,KSBF70060002,TCI REP Fund I,2005-12-31,0.009543
Absolute Return,KSBF70060002,TCI REP Fund I,2006-01-31,0.002882
Absolute Return,KSBF70060002,TCI REP Fund I,2006-02-28,0.004196
Absolute Return,KSBF70060002,TCI REP Fund I,2006-03-31,-0.00807
Absolute Return,KSBF70060002,TCI REP Fund I,2006-04-30,0.000115
Absolute Return,KSBF70060002,TCI REP Fund I,2006-05-31,-0.001788
Absolute Return,KSBF70060002,TCI REP Fund I,2006-06-30,0.001849
Absolute Return,KSBF70060002,TCI REP Fund I,2006-07-31,0.014249
Absolute Return,KSBF70060002,TCI REP Fund I,2006-08-31,0.014561
Absolute Return,KSBF70060002,TCI REP Fund I,2006-09-30,0.007344
Absolute Return,KSBF70060002,TCI REP Fund I,2006-10-31,0.007068
Absolute Return,KSBF70060002,TCI REP Fund I,2006-11-30,0.011495
Absolute Return,KSBF70060002,TCI REP Fund I,2006-12-31,-0.003278
Absolute Return,KSBF70060002,TCI REP Fund I,2007-01-31,0.000219
Absolute Return,KSBF70060002,TCI REP Fund I,2007-02-28,0.012769
Absolute Return,KSBF70060002,TCI REP Fund I,2007-03-31,0.002543
Absolute Return,KSBF70060002,TCI REP Fund I,2007-04-30,0.004804
Absolute Return,KSBF70060002,TCI REP Fund I,2007-05-31,-0.006285
Absolute Return,KSBF70060002,TCI REP Fund I,2007-06-30,-0.004054
Absolute Return,KSBF70060002,TCI REP Fund I,2007-07-31,0.006296
Absolute Return,KSBF70060002,TCI REP Fund I,2007-08-31,0.011597
Absolute Return,KSBF70060002,TCI REP Fund I,2007-09-30,0.008318
Absolute Return,KSBF70060002,TCI REP Fund I,2007-10-31,0.008831
Absolute Return,KSBF70060002,TCI REP Fund I,2007-11-30,0.015777
Absolute Return,KSBF70060002,TCI REP Fund I,2007-12-31,0.003922
Absolute Return,KSBF70060002,TCI REP Fund I,2008-01-31,0.014084
Absolute Return,KSBF70060002,TCI REP Fund I,2008-02-29,-0.004663
Absolute Return,KSBF70060002,TCI REP Fund I,2008-03-31,0.007791
Absolute Return,KSBF70060002,TCI REP Fund I,2008-04-30,0.002577
Absolute Return,KSBF70060002,TCI REP Fund I,2008-05-31,-0.003679
Absolute Return,KSBF70060002,TCI REP Fund I,2008-06-30,-0.003035
Absolute Return,KSBF70060002,TCI REP Fund I,2008-07-31,-0.001827
Absolute Return,KSBF70060002,TCI REP Fund I,2008-08-31,0.00976
Absolute Return,KSBF70060002,TCI REP Fund I,2008-09-30,0.001259
Absolute Return,KSBF70060002,TCI REP Fund I,2008-10-31,-0.021821
Absolute Return,KSBF70060002,TCI REP Fund I,2008-11-30,0.018401
Absolute Return,KSBF70060002,TCI REP Fund I,2008-12-31,0.027457
Absolute Return,KSBF70060002,TCI REP Fund I,2009-01-31,-0.000393
Absolute Return,KSBF70060002,TCI REP Fund I,2009-02-28,0.002015
Absolute Return,KSBF70060002,TCI REP Fund I,2009-03-31,0.017705
Absolute Return,KSBF70060002,TCI REP Fund I,2009-04-30,0.008722
Absolute Return,KSBF70060002,TCI REP Fund I,2009-05-31,0.006306
Absolute Return,KSBF70060002,TCI REP Fund I,2009-06-30,0.001662
Absolute Return,KSBF70060002,TCI REP Fund I,2009-07-31,0.013745
Absolute Return,KSBF70060002,TCI REP Fund I,2009-08-31,0.008369
Absolute Return,KSBF70060002,TCI REP Fund I,2009-09-30,0.009273
Absolute Return,KSBF70060002,TCI REP Fund I,2009-10-31,0.008545
Absolute Return,KSBF70060002,TCI REP Fund I,2009-11-30,0.012116
Absolute Return,KSBF70060002,TCI REP Fund I,2009-12-31,-0.012601
Absolute Return,KSBF70060002,TCI REP Fund I,2010-01-31,0.015816
Absolute Return,KSBF70060002,TCI REP Fund I,2010-02-28,0.003186
Absolute Return,KSBF70060002,TCI REP Fund I,2010-03-31,0.002281
Absolute Return,KSBF70060002,TCI REP Fund I,2010-04-30,0.007586
Absolute Return,KSBF70060002,TCI REP Fund I,2010-05-31,0.008858
Absolute Return,KSBF70060002,TCI REP Fund I,2010-06-30,0.011897
Absolute Return,KSBF70060002,TCI REP Fund I,2010-07-31,0.009631
Absolute Return,KSBF70060002,TCI REP Fund I,2010-08-31,0.003137
Absolute Return,KSBF70060002,TCI REP Fund I,2010-09-30,-0.001713
Absolute Return,KSBF70060002,TCI REP Fund I,2010-10-31,0.009826
Absolute Return,KSBF70060002,TCI REP Fund I,2010-11-30,-0.001912
Absolute Return,KSBF70060002,TCI REP Fund I,2010-12-31,-0.005024
Absolute Return,KSBF70060002,TCI REP Fund I,2011-01-31,0.001883
Absolute Return,KSBF70060002,TCI REP Fund I,2011-02-28,0.002861
Absolute Return,KSBF70060002,TCI REP Fund I,2011-03-31,0.002129
Absolute Return,KSBF70060002,TCI REP Fund I,2011-04-30,0.011814
Absolute Return,KSBF70060002,TCI REP Fund I,2011-05-31,0.010206
Absolute Return,KSBF70060002,TCI REP Fund I,2011-06-30,0.000208
Absolute Return,KSBF70060002,TCI REP Fund I,2011-07-31,0.009269
Absolute Return,KSBF70060002,TCI REP Fund I,2011-08-31,0.010584
Absolute Return,KSBF70060002,TCI REP Fund I,2011-09-30,0.001589
Absolute Return,KSBF70060002,TCI REP Fund I,2011-10-31,0.000854
Absolute Return,KSBF70060002,TCI REP Fund I,2011-11-30,0.001911
Absolute Return,KSBF70060002,TCI REP Fund I,2011-12-31,0.007304
Absolute Return,KSBF70060002,TCI REP Fund I,2012-01-31,0.005116
Absolute Return,KSBF70060002,TCI REP Fund I,2012-02-29,0.001563
Absolute Return,KSBF70060002,TCI REP Fund I,2012-03-31,0.00072
Absolute Return,KSBF70060002,TCI REP Fund I,2012-04-30,0.006398
Absolute Return,KSBF70060002,TCI REP Fund I,2012-05-31,0.002781
Absolute Return,KSBF70060002,TCI REP Fund I,2012-06-30,0.001506
Absolute Return,KSBF70060002,TCI REP Fund I,2012-07-31,0.008545
Absolute Return,KSBF70060002,TCI REP Fund I,2012-08-31,0.001569
Absolute Return,KSBF70060002,TCI REP Fund I,2012-09-30,0.002702
Absolute Return,KSBF70060002,TCI REP Fund I,2012-10-31,-0.00125
Absolute Return,KSBF70060002,TCI REP Fund I,2012-11-30,-0.001408
Absolute Return,KSBF70060002,TCI REP Fund I,2012-12-31,0.001488
Absolute Return,KSBF70060002,TCI REP Fund I,2013-01-31,-0.004771
Absolute Return,KSBF70060002,TCI REP Fund I,2013-02-28,0.003183
Absolute Return,KSBF70060002,TCI REP Fund I,2013-03-31,0.001253
Absolute Return,KSBF70060002,TCI REP Fund I,2013-04-30,0.005516
Absolute Return,KSBF70060002,TCI REP Fund I,2013-05-31,-0.014862
Absolute Return,KSBF70060002,TCI REP Fund I,2013-06-30,-0.009833
Absolute Return,KSBF70060002,TCI REP Fund I,2013-07-31,-0.000598
Absolute Return,KSBF70060002,TCI REP Fund I,2013-08-31,-0.002913
Absolute Return,KSBF70060002,TCI REP Fund I,2013-09-30,0.013688
Absolute Return,KSBF70060002,TCI REP Fund I,2013-10-31,0.006791
Absolute Return,KSBF70060002,TCI REP Fund I,2013-11-30,-0.005726
Absolute Return,KSBF70060002,TCI REP Fund I,2013-12-31,-0.004575
Absolute Return,KSBF70060002,TCI REP Fund I,2014-01-31,0.015057
Absolute Return,KSBF70060002,TCI REP Fund I,2014-02-28,0.003552
Absolute Return,KSBF70060002,TCI REP Fund I,2014-03-31,-0.003073
Absolute Return,KSBF70060002,TCI REP Fund I,2014-04-30,0.008896
Absolute Return,KSBF70060002,TCI REP Fund I,2014-05-31,0.011602
Absolute Return,KSBF70060002,TCI REP Fund I,2014-06-30,0.002523
Absolute Return,KSBF70060002,TCI REP Fund I,2014-07-31,-0.005568
Absolute Return,KSBF70060002,TCI REP Fund I,2014-08-31,0.009012
Absolute Return,KSBF70060002,TCI REP Fund I,2014-09-30,-0.001862
Absolute Return,KSBF70060002,TCI REP Fund I,2014-10-31,0.009557
Absolute Return,KSBF70060002,TCI REP Fund I,2014-11-30,0.006487
Absolute Return,KSBF70060002,TCI REP Fund I,2014-12-31,0.001312
Absolute Return,KSBF70060002,TCI REP Fund I,2015-01-31,0.009094
Absolute Return,KSBF70060002,TCI REP Fund I,2015-02-28,-0.002003
Absolute Return,KSBF70060002,TCI REP Fund I,2015-03-31,0.003902
Absolute Return,KSBF70060002,TCI REP Fund I,2015-04-30,0.000333
Absolute Return,KSBF70060002,TCI REP Fund I,2015-05-31,-0.000148
Absolute Return,KSBF70060002,TCI REP Fund I,2015-06-30,-0.007661
Absolute Return,KSBF70060002,TCI REP Fund I,2015-07-31,0.006228
Absolute Return,KSBF70060002,TCI REP Fund I,2015-08-31,0.000593
Absolute Return,KSBF70060002,TCI REP Fund I,2015-09-30,0.006223
Absolute Return,KSBF70060002,TCI REP Fund I,2015-10-31,0.000442
Absolute Return,KSBF70060002,TCI REP Fund I,2015-11-30,-0.001398
Absolute Return,KSBF70060002,TCI REP Fund I,2015-12-31,-0.000848
Absolute Return,KSBF70060002,TCI REP Fund I,2016-01-31,0.013019
Absolute Return,KSBF70060002,TCI REP Fund I,2016-02-29,0.003968
Absolute Return,KSBF70060002,TCI REP Fund I,2016-03-31,0.003481
Absolute Return,KSBF70060002,TCI REP Fund I,2016-04-30,0.001771
Absolute Return,KSBF70060002,TCI REP Fund I,2016-05-31,0.001263
Absolute Return,KSBF70060002,TCI REP Fund I,2016-06-30,0.008646
Absolute Return,KSBF70060002,TCI REP Fund I,2016-07-31,0.002429
Absolute Return,KSBF70060002,TCI REP Fund I,2016-08-31,0.000998
Absolute Return,KSBF70060002,TCI REP Fund I,2016-09-30,0.002456
Absolute Return,KSBF70060002,TCI REP Fund I,2016-10-31,-0.002876
Absolute Return,KSBF70060002,TCI REP Fund I,2016-11-30,-0.017022
Absolute Return,KSBF70060002,TCI REP Fund I,2016-12-31,-0.000254
Absolute Return,KSBF70060002,TCI REP Fund I,2017-01-31,7.2e-05
Absolute Return,KSBF70060002,TCI REP Fund I,2017-02-28,0.004566
Absolute Return,KSBF70060002,TCI REP Fund I,2017-03-31,0.000325
Absolute Return,KSBF70060002,TCI REP Fund I,2017-04-30,0.006527
Absolute Return,KSBF70060002,TCI REP Fund I,2017-05-31,0.006305
Absolute Return,KSBF70060002,TCI REP Fund I,2017-06-30,-0.003916
Absolute Return,KSBF70060002,TCI REP Fund I,2017-07-31,0.004575
Absolute Return,KSBF70060002,TCI REP Fund I,2017-08-31,0.007507
Absolute Return,KSBF70060002,TCI REP Fund I,2017-09-30,-0.002684
Absolute Return,KSBF70060002,TCI REP Fund I,2017-10-31,-3.5e-05
Absolute Return,KSBF70060002,TCI REP Fund I,2017-11-30,-0.001558
Absolute Return,KSBF70060002,TCI REP Fund I,2017-12-31,0.003192
Absolute Return,KSBF70060002,TCI REP Fund I,2018-01-31,-0.011524
Absolute Return,KSBF70060002,TCI REP Fund I,2018-02-28,-0.006437
Absolute Return,KSBF70060002,TCI REP Fund I,2018-03-31,0.006119
Absolute Return,KSBF70060002,TCI REP Fund I,2018-04-30,-0.005044
Absolute Return,KSBF70060002,TCI REP Fund I,2018-05-31,0.007012
Absolute Return,KSBF70060002,TCI REP Fund I,2018-06-30,0.000357
Absolute Return,KSBF70060002,TCI REP Fund I,2018-07-31,-0.000999
Absolute Return,KSBF70060002,TCI REP Fund I,2018-08-31,0.006288
Absolute Return,KSBF70060002,TCI REP Fund I,2018-09-30,-0.005965
Absolute Return,KSBF70060002,TCI REP Fund I,2018-10-31,-0.006108
Absolute Return,KSBF70060002,TCI REP Fund I,2018-11-30,0.008733
