Date,SBMMTB3 Index,SPX Index,NDDUWI Index,M1WO000G Index,MLCLEUR Index,RAG Index,RAY Index,CCMP Index,MIMUEURN Index,NDDUE15 Index,NDUGE15 Index,SPBSMIT Index,TPX Index,RGUSHSBT Index,RU30VATR Index,LG30TRUU Index,LBUSTRUU Index,SP5NINFT Index,SP5NINDU Index,LG57TRUU Index,S5COND Index,S5CONS Index,MXWD Index,MXCN Index,RGUSH Index,FTR1GRCH Index,M1FMASN Index,MBCN1A Index,R1FqF Index,H0A0 Index,SPLGAL Index,SPUHYBD Index,MXMS Index,LD19TRUU Index,MXEFSC Index,MXEA Index,NSELMTR Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2007,0.004276,0.01117,0.018305,0.019236,0.024199,0.005685,0.010383,0.002855,0.037419,0.036242,0.046328,-0.001937,-0.016175,-0.017153,0.015152,0.003918,0.000031,0.00569,0.008753,0.00354,-0.004885,0.018744,0.020472,0.038425,0.0025,0.00879,0.039148,0.0230787,0.012556,0,0.003867,-0.005679,0.019795,0.002543,0.046981,0.026094,0.021719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2007,0.004142,0.0443,0.044113,0.04395,0.039062,0.045334,0.039947,0.043098,0.063605,0.064596,0.059846,0.136613,-0.007352,0.036763,0.03454,0.014842,0.005392,0.054061,0.047343,0.01005,0.02516,0.033385,0.044771,0.037573,0.061109,0.016613,0.058702,0.0445527,0.044263,0,0.005408,0.006212,0.048611,0.004804,0.070151,0.045216,0.136775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2007,0.00421,0.034885,0.028009,0.029078,0.024141,0.036744,0.036436,0.032509,0.017298,0.017584,0.017746,0.090659,0.032176,0.026505,0.036125,0.002672,-0.007579,0.039719,0.046055,-0.014462,0.028702,0.012895,0.030662,0.074739,0.016452,0.042549,0.057113,0.0180109,0.037691,0,0.006145,0.000104,0.064961,-0.006285,0.083506,0.018628,0.074069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2007,0.003962,-0.016623,-0.007713,-0.0041,-0.005995,-0.014162,-0.018724,-0.00001,-0.001716,-0.000197,-0.001244,0.046655,0.011374,-0.055979,-0.023351,-0.016833,-0.002958,0.006539,0.000408,-0.003987,-0.017074,-0.018921,-0.002587,0.115143,-0.034109,0.077314,0.012224,-0.00286265,-0.015767,0,0.002736,-0.0218,0.060732,-0.004054,0.04303,0.001633,0.030327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2007,0.004032,-0.031002,-0.022146,-0.012189,-0.035823,-0.018767,-0.034171,-0.021506,-0.019906,-0.021294,-0.015251,0.037615,-0.038679,-0.052389,-0.049548,-0.029898,0.008341,-0.004559,0.010129,0.019998,-0.057979,-0.022286,-0.015132,0.103443,-0.038577,0.065423,0.059014,-0.0175379,-0.019252,0,-0.029996,-0.035604,0.07901,0.006296,0.078502,-0.014763,0.044759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2007,0.004056,0.014988,-0.000759,0.002397,-0.00672,0.016686,0.014253,0.020949,-0.014009,-0.011041,-0.004589,-0.025985,-0.057259,0.075442,0.011925,0.008575,0.012257,0.028395,-0.000634,0.013593,0.003779,0.025836,-0.002358,0.072782,0.026578,0.014643,-0.066359,-0.00220795,0.014479,0,-0.00184,0.002916,-0.013615,0.011597,-0.052529,-0.015432,-0.026355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2007,0.003758,0.037388,0.047556,0.05448,0.021628,0.040802,0.036443,0.04089,0.046542,0.050627,0.058308,0.156582,0.010595,0.039605,0.031923,0.031635,0.007586,0.037853,0.047114,0.022364,-0.008859,0.044939,0.054021,0.199683,0.030516,0.134185,0.088425,0.03607295,0.040529,0,0.014592,0.017617,0.117621,0.008318,0.071954,0.05373,0.167954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2007,0.003607,0.015906,0.030672,0.03923,0.028416,0.034918,0.018334,0.058847,0.048627,0.046602,0.045881,0.108301,0.002339,0.067258,0.000965,0.012655,0.008983,0.071337,-0.005507,0.016083,0.000483,0.018099,0.039201,0.165635,0.019221,0.116124,0.110855,0.03019965,0.026705,0,0.011184,-0.001525,0.111524,0.008831,0.068472,0.039366,0.148938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2007,0.003212,-0.041031,-0.040876,-0.032048,-0.032282,-0.038372,-0.044417,-0.068394,-0.035244,-0.032009,-0.014532,0.04483,-0.054402,-0.081678,-0.050957,-0.018959,0.017983,-0.080204,-0.03594,0.020138,-0.055115,0.029788,-0.04329,-0.13525,0.001933,-0.100102,-0.024975,-0.02568535,-0.034336,0,-0.014082,-0.024674,-0.093813,0.015777,-0.089847,-0.032682,0.027616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2007,0.003055,-0.006976,-0.012901,-0.007362,-0.003943,-0.002894,-0.006162,-0.002685,-0.019033,-0.017518,-0.016426,0.150301,-0.036075,0.000215,-0.009585,0.002814,0.002809,0.015132,-0.006721,-0.002667,-0.047939,-0.009555,-0.010557,-0.044615,-0.024994,-0.019444,0.036081,-0.01010355,0.004601,0,0.001875,-0.005893,-0.001608,0.003922,0.012853,-0.022433,0.123459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2008,0.002891,-0.059983,-0.07642,-0.085355,-0.116681,-0.079105,-0.060617,-0.098654,-0.104959,-0.104341,-0.096036,-0.205843,-0.087628,-0.105848,-0.04013,-0.010761,0.016798,-0.12504,-0.044298,0.0311,-0.012729,-0.051995,-0.081804,-0.215476,-0.049116,-0.14768,-0.031032,-0.0687882,-0.066938,0,-0.032458,-0.01694,-0.144401,0.014084,-0.143219,-0.092313,-0.199982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2008,0.002193,-0.03249,-0.005788,0.009774,-0.00649,-0.02104,-0.031073,-0.048518,0.019482,0.016057,0.028353,-0.026703,-0.016106,-0.057016,-0.041729,-0.009402,0.001388,-0.040446,-0.027835,0.015748,-0.039107,-0.001859,0.003176,0.108065,-0.024492,0.075166,0.046162,0.003165,-0.010959,0,-0.028956,-0.018633,0.072077,-0.004663,0.070247,0.014612,-0.015696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2008,0.001978,-0.004323,-0.009585,-0.012423,-0.03072,-0.006079,-0.005941,0.004055,0.00439,0.004161,0.000875,-0.164625,-0.075288,-0.029161,-0.005764,-0.0012,0.003412,0.009452,0.03218,0.020463,-0.007865,0.033504,-0.014173,-0.121864,-0.04186,-0.054188,-0.079198,0.00159485,-0.006464,0,-0.004055,-0.011351,-0.067106,0.007791,-0.064657,-0.009986,-0.144354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2008,0.001396,0.048708,0.052558,0.055382,0.058562,0.052374,0.049979,0.058971,0.042627,0.045254,0.033855,0.098076,0.120119,0.040693,0.047391,0.035162,-0.00209,0.069214,0.013749,-0.019199,0.042664,-0.002196,0.056437,0.156089,0.01318,0.091221,-0.007561,0.0352345,0.042918,0,0.036342,0.029515,0.082745,0.002577,0.048209,0.055456,0.100407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2008,0.001285,0.012952,0.015249,0.03256,-0.004368,0.038215,0.020487,0.046867,0.0057,0.004422,0.020317,-0.088483,0.036465,0.016736,0.001188,0.005771,-0.007333,0.055621,0.009577,-0.010792,0.006077,0.013993,0.016732,-0.049641,0.020991,-0.032429,-0.010773,0.00685075,0.030171,0,0.010222,-0.001983,-0.041098,-0.003679,-0.02221,0.011425,-0.09582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2008,0.001258,-0.084312,-0.079758,-0.06478,-0.097445,-0.071001,-0.082524,-0.090651,-0.086797,-0.087033,-0.069792,-0.216821,-0.06196,-0.043556,-0.095676,-0.027674,-0.000808,-0.092489,-0.123085,-0.000595,-0.121103,-0.064472,-0.08177,-0.121354,-0.047719,-0.118041,-0.080768,-0.06405845,-0.058189,0,0.002255,-0.030826,-0.124334,-0.003035,-0.121295,-0.08151,-0.219281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2008,0.001421,-0.008406,-0.024434,-0.030915,-0.014518,-0.015919,-0.008005,0.014543,-0.030892,-0.02874,-0.026901,0.051507,-0.012441,0.19499,0.000595,-0.011424,-0.000816,-0.012477,0.01794,0.001955,0.004983,0.034265,-0.025696,0.023136,0.05421,-0.024186,-0.030872,-0.01705275,-0.020289,0,-0.009277,-0.023294,-0.00724,-0.001827,-0.02524,-0.032077,0.08931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2008,0.001498,0.014467,-0.014049,-0.017828,0.017129,0.011844,0.015527,0.019137,-0.038214,-0.039378,-0.045843,-0.000524,-0.037329,-0.009205,0.019458,-0.004132,0.009491,0.021391,0.018614,-0.016876,0.072062,0.026466,-0.021143,-0.081782,0.017805,-0.055918,-0.049238,-0.018178,0.019286,0,-0.000649,-0.003302,-0.070054,0.00976,-0.07584,-0.040293,-0.017102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2008,0.001404,-0.089115,-0.118936,-0.137117,-0.114683,-0.115658,-0.094086,-0.115975,-0.155337,-0.150845,-0.148636,-0.220239,-0.126447,-0.085837,-0.071265,-0.082563,-0.013432,-0.12725,-0.119686,-0.02619,-0.077922,-0.012813,-0.124607,-0.20412,-0.062723,-0.192234,-0.129247,-0.10143095,-0.087969,0,-0.053195,-0.07707,-0.165583,0.001259,-0.206743,-0.144293,-0.19739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2008,0.001232,-0.167951,-0.189601,-0.193814,-0.126934,-0.179319,-0.177386,-0.176713,-0.218349,-0.212446,-0.199192,-0.363137,-0.202554,-0.20301,-0.175415,-0.186435,-0.023604,-0.17794,-0.188811,-0.030773,-0.191895,-0.109144,-0.197932,-0.227358,-0.111508,-0.21301,-0.274887,-0.1520145,-0.156297,0,-0.137892,-0.156402,-0.240487,-0.021821,-0.303239,-0.201793,-0.323526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2008,0.000856,-0.071748,-0.064729,-0.076388,-0.052998,-0.082599,-0.078942,-0.106099,-0.069965,-0.068575,-0.076213,-0.109447,-0.037197,-0.111577,-0.075309,-0.067377,0.03255,-0.112837,-0.073412,0.023917,-0.095378,-0.018303,-0.065085,0.04525,-0.073513,-0.024779,-0.04194,-0.05329065,-0.049925,0,-0.075361,-0.092389,-0.070844,0.018401,-0.057934,-0.053633,-0.074436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2008,0.000412,0.010626,0.032084,0.035586,0.007557,0.020642,0.019075,0.02782,0.052538,0.052499,0.055021,0.154583,0.030274,0.089486,0.017604,0.076898,0.037309,0.017318,0.009206,0.061416,0.055369,-0.003269,0.036871,0.105023,0.068807,0.072386,0.110115,0.03279245,0.016715,0,-0.036742,0.030844,0.116161,0.027457,0.130268,0.060219,0.154295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2009,0.000179,-0.084283,-0.087606,-0.062873,-0.0676,-0.050181,-0.08392,-0.063504,-0.106849,-0.110588,-0.085435,-0.095494,-0.07584,-0.007749,-0.117252,0.0484,-0.008823,-0.030641,-0.126152,-0.037423,-0.105612,-0.074885,-0.085284,-0.083065,-0.015016,-0.063466,-0.039537,-0.07756265,-0.062468,0,0.062058,0.051666,-0.065436,-0.000393,-0.062176,-0.098015,-0.059635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2009,0.000109,-0.106479,-0.102359,-0.082841,-0.096842,-0.077329,-0.104799,-0.065086,-0.098951,-0.101597,-0.084082,-0.101497,-0.046559,-0.137974,-0.134032,-0.027843,-0.003774,-0.041366,-0.174125,-0.027217,-0.084738,-0.071454,-0.097348,-0.031791,-0.118948,-0.016017,-0.038132,-0.0768109,-0.093405,0,0.011995,-0.032986,-0.064755,0.002015,-0.038789,-0.102304,-0.08411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2009,0.000179,0.087599,0.075409,0.070541,0.035917,0.089226,0.08758,0.110236,0.069411,0.069302,0.057861,0.081272,0.03257,0.099583,0.085766,0.037125,0.013901,0.121311,0.092645,0.023492,0.122747,0.041407,0.083026,0.141371,0.065731,0.120969,0.05964,0.05567685,0.082127,0,0.010527,0.018739,0.159357,0.017705,0.142636,0.064048,0.087194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2009,0.000192,0.09569,0.112179,0.089374,0.113471,0.099833,0.105217,0.123964,0.145845,0.13943,0.087709,0.203454,0.082906,0.010416,0.111309,0.108883,0.004781,0.120712,0.17807,0.013467,0.186404,0.032808,0.118877,0.110871,0.001552,0.143446,0.192324,0.0977779,0.077455,0,0.07715,0.090728,0.166732,0.008722,0.223948,0.129652,0.178384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2009,0.000162,0.0559,0.090606,0.086303,0.034973,0.048708,0.053336,0.0347,0.122446,0.121303,0.122015,0.533271,0.071809,0.067223,0.058486,0.083979,0.007253,0.025591,0.029562,0.03747,-0.009628,0.056493,0.100705,0.173114,0.064537,0.166001,0.108385,0.07742435,0.051039,0,0.06438,0.054764,0.150933,0.006306,0.230453,0.11987,0.481374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2009,0.000125,0.001979,-0.004512,0.002108,-0.019643,0.012729,0.003373,0.034683,-0.018244,-0.019583,-0.011895,-0.010298,0.036106,0.060107,-0.00699,0.031095,0.005688,0.040587,-0.022017,0.002662,0.005447,0.006367,-0.005193,0.040777,0.033604,-0.009447,0.052296,-0.0100648,0.008656,0,0.041878,0.025736,-0.00275,0.001662,-0.002665,-0.005343,-0.031692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2009,0.000125,0.075631,0.084697,0.078146,0.092299,0.071478,0.077823,0.078611,0.103595,0.105028,0.096355,0.099126,0.022087,0.148387,0.084445,0.060449,0.01613,0.091516,0.092956,0.02196,0.094672,0.063737,0.088298,0.108324,0.058213,0.113156,0.128759,0.07336125,0.062068,0,0.04617,0.043841,0.127802,0.013745,0.126524,0.091274,0.086431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2009,0.000145,0.036084,0.041254,0.022614,0.0544,0.019873,0.035712,0.016704,0.066744,0.063067,0.031839,0.040218,0.016522,0.028547,0.051914,0.027642,0.010354,0.025028,0.044044,0.017289,0.034927,0.009557,0.036167,-0.07028,0.022618,-0.060872,0.003859,0.0418655,0.018596,0,0.025807,0.013187,-0.027363,0.008369,0.011247,0.054479,0.018053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2009,0.00014,0.037311,0.039858,0.045357,0.036063,0.044263,0.041889,0.056921,0.048781,0.046407,0.047061,0.09358,-0.051788,0.00547,0.039546,0.062029,0.010505,0.0449,0.067097,0.020792,0.053153,0.037016,0.046159,0.046608,0.017512,0.073941,0.076161,0.03393665,0.035443,0,0.032161,0.046181,0.091802,0.009273,0.081217,0.038424,0.096529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2009,0.000125,-0.018587,-0.017791,-0.008887,-0.025098,-0.017892,-0.025736,-0.036082,-0.01223,-0.011614,0.006666,-0.025683,-0.016644,-0.146976,-0.033494,0.019223,0.004938,-0.003765,-0.046179,0.006532,-0.024122,0.012467,-0.015258,0.064459,-0.030405,0.027229,-0.003408,-0.01150365,-0.007548,0,0.00808,0.009923,-0.009533,0.008545,0.006507,-0.012489,-0.038454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2009,0.000085,0.059941,0.040863,0.042198,0.015364,0.059128,0.056655,0.050489,0.027089,0.029029,0.03197,0.07686,-0.061133,0.084358,0.054445,0.011146,0.012947,0.051473,0.089415,0.024887,0.069173,0.040011,0.041544,0.024557,0.085271,0.019573,0.01684,0.0273182,0.06442,0,0.005813,0.007116,0.030769,0.012116,0.047119,0.020216,0.087946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2009,0.000063,0.019313,0.017957,0.025952,0.047979,0.034776,0.028453,0.058666,0.014718,0.015094,0.018095,0.047835,0.081367,0.076071,0.022137,0.020066,-0.015631,0.056017,0.012381,-0.036632,0.045369,-0.002643,0.02119,0.004687,0.027765,0.029823,0.035261,0.01400805,0.019303,0,0.026994,0.019994,0.048418,-0.012601,0.0669,0.014516,0.042693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2010,0.000046,-0.035971,-0.041331,-0.047602,-0.042241,-0.043723,-0.03605,-0.053371,-0.054216,-0.059085,-0.051344,-0.023344,-0.007117,-0.018781,-0.02822,0.010958,0.015276,-0.08438,-0.011744,0.008532,-0.028846,-0.010758,-0.043111,-0.086292,0.002456,-0.072158,-0.012942,-0.03969525,-0.037683,0,0.023819,0.008344,-0.060624,0.015816,-0.037006,-0.044015,-0.020762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2010,0.000047,0.030956,0.014097,0.020402,0.005751,0.03501,0.033872,0.04367,-0.021391,-0.019897,-0.011847,-0.015087,-0.00741,0.01018,0.032766,-0.000701,0.003734,0.041656,0.049008,0.002237,0.054672,0.02785,0.013048,0.022077,0.007155,0.008118,0.00482,-0.0041572,0.022252,0,0.000347,-0.004762,-0.00077,0.003186,0.001753,-0.006788,-0.008255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2010,0.000072,0.060347,0.06193,0.061283,0.062858,0.059419,0.062986,0.071922,0.066725,0.064808,0.066687,0.091575,0.104722,0.099917,0.066591,0.034308,-0.00123,0.067676,0.088984,-0.005014,0.078272,0.040722,0.064828,0.053867,0.036632,0.059163,0.106418,0.0482596,0.052381,0,0.020981,0.021598,0.077382,0.002281,0.088695,0.063096,0.081146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2010,0.000096,0.01578,0.00014,0.002106,-0.025818,0.013538,0.021573,0.02682,-0.023198,-0.027056,-0.02191,0.070275,0.008419,0.010726,0.029586,0.020315,0.01041,0.017863,0.041323,0.001683,0.060966,-0.013781,0.002127,-0.003533,-0.026918,-0.000451,0.034371,-0.0105422,0.012026,0,0.015718,0.014448,0.023448,0.007586,0.025301,-0.01743,0.043433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2010,0.000125,-0.079848,-0.095788,-0.094723,-0.066145,-0.075532,-0.078998,-0.0817,-0.123951,-0.121748,-0.11173,-0.089306,-0.107934,-0.127067,-0.082397,-0.047543,0.008415,-0.081522,-0.096176,-0.010222,-0.070022,-0.04601,-0.09406,-0.054258,-0.068353,-0.076757,-0.060629,-0.08272975,-0.081121,0,-0.020439,-0.037518,-0.085188,0.008858,-0.104841,-0.113965,-0.075962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2010,0.000132,-0.052355,-0.034286,-0.03178,-0.02773,-0.056056,-0.05749,-0.064937,-0.007477,-0.007434,0.007853,0.046471,-0.043658,-0.084631,-0.058908,0.014357,0.015681,-0.062007,-0.069899,0.014417,-0.09689,-0.023617,-0.030301,0.012436,-0.022105,0.006771,0.042352,-0.0155537,-0.048978,0,-0.004631,0.006331,0.01392,0.011897,0.014439,-0.009407,0.050382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2010,0.000142,0.070059,0.081073,0.077184,0.057251,0.070861,0.069392,0.069383,0.116824,0.116446,0.093547,0.039923,0.009654,0.085659,0.067989,0.048235,0.010669,0.071889,0.103426,0.033167,0.078186,0.060458,0.081602,0.043321,0.010702,0.054966,0.055713,0.0779592,0.066394,0,0.013621,0.024812,0.05701,0.009631,0.072722,0.0948,0.026048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2010,0.000138,-0.045147,-0.037335,-0.03556,-0.022331,-0.04883,-0.047077,-0.061217,-0.037132,-0.036795,-0.024505,0.014403,-0.052487,-0.083169,-0.04534,0.002601,0.012868,-0.070745,-0.071078,0.013782,-0.038496,-0.014479,-0.034612,-0.027291,-0.01907,-0.015124,0.038442,-0.02961815,-0.030255,0,0.004414,-0.003241,-0.014481,0.003137,0.002887,-0.030946,0.009201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2010,0.000128,0.08924,0.093246,0.105143,0.047999,0.109216,0.094416,0.121774,0.112803,0.109896,0.112547,0.115495,0.039228,0.139237,0.079856,0.040198,0.001066,0.121388,0.113297,0.025977,0.110979,0.058563,0.096029,0.091308,0.095656,0.104726,0.108629,0.079358,0.091865,0,0.010757,0.020758,0.112507,-0.001713,0.121372,0.098233,0.129497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2010,0.000128,0.038048,0.037276,0.042354,0.030128,0.047373,0.039078,0.059059,0.044706,0.043325,0.036425,0.039512,-0.022394,0.006908,0.030693,0.028531,0.003561,0.064596,0.026286,0.014458,0.053766,0.030117,0.036482,0.038605,0.019115,0.031805,0.025016,0.03167635,0.042203,0,0.015197,0.016189,0.026267,0.009826,0.042205,0.036133,0.027606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2010,0.000118,0.00012,-0.02159,-0.010665,-0.0386,0.014188,0.005773,-0.001985,-0.074669,-0.075927,-0.052152,-0.093846,0.061745,-0.010966,-0.002855,-0.027886,-0.005747,-0.01691,0.010077,-0.035233,0.026065,-0.011757,-0.021896,-0.02393,-0.022462,-0.002966,-0.040684,-0.04057575,0.00615,0,0.005222,-0.015697,-0.019054,-0.001912,-0.022003,-0.047983,-0.076166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2010,0.000129,0.066837,0.073525,0.067532,0.052108,0.056789,0.067782,0.062833,0.088601,0.08393,0.080983,0.031643,0.04489,0.145329,0.079244,0.019866,-0.010784,0.052501,0.076832,0.006528,0.041704,0.04233,0.073732,-0.007019,0.053423,0.035189,0.048391,0.05975015,0.056638,0,0.012245,0.00798,0.065463,-0.005024,0.060256,0.081065,0.046398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2011,0.000119,0.023697,0.022592,0.010996,0.020128,0.02285,0.021842,0.018103,0.037045,0.039414,0.009571,-0.142596,0.012584,-0.040793,0.020811,0.020831,0.001164,0.042192,0.042785,0.003823,-0.006585,-0.015647,0.015791,-0.005087,0.007163,0.010699,-0.053989,0.02607585,0.02078,0,0.020295,0.013727,-0.015056,0.001883,-0.032424,0.02366,-0.131651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
