Date,KSBF10010002,KSBF20020002,KSBF10022002,KSBF10021002,KSBF10023002,KSBF20018002,KSBF20019002,KSBF30027002,KSBF35011002,KSBF35013002,KSBF70010002,KSBF70093002,KSBF70076002,KSBF15011102,KSBF20012002,KSBF35010002,KSBF70011002,KSBF70081002,KSBF70085002,KSBF70016002,KSBF70032002,KSBF70068002,KSBF70039002,KSBF60012102,KSBF70086002,KSBF70087002,KSBF70057002,KSBF70045002,KSBF70084002,KSBF70050002,KSBF70090002,KSBF70083102,KSBF70078002,KSBF70094002,KSBF70091002,KSBF70089002,KSBF70092002,KSBF70097002,KSBF70046002,KSBF70095002,KSBF70053102,KSBF70052002,KSBF70013002,KSBF70053002,KSBF70029002,KSBF70062002,KSBF70055002,KSBF70061002,KSBF70020002,KSBF70054002,KSBF70054102,KSBF70021002,KSBF70058002,KSBF70028002,KSBF70082002,KSBF70079002,KSBF70022002,KSBF70066002,KSBF70047002,KSBF70047102,KSBF70070002,KSBF70075002,KSBF70083002,KSBF70043002,KSBF70060002,KSBF70088002,KSBF70080002,KSBF30028002,KSBF30017002,KSBF30017102,KSBF30024002,KSBF30024102,KSBF30024302,KSBF30025002,KSBF30016002,KSBF30024402
2015-04-30,0.00959,-0.001843,0.00219545,0.008359199999999999,0.008813,0.045011,0.024785900000000003,0.0282356,0.0144774,0.0108028,0.016086,0.032206,-0.055206,0.023453,0.041114,0.023453,0.0056672599999999995,0.010792849999999998,-0.055206,0.0070359,0.003836,0.013137,1.6e-05,1.6e-05,1.6e-05,1.6e-05,-0.006494249999999999,-0.003588,0.00572845,1.6e-05,-0.0006411199999999999,0.0073212,0.00105756,0.017604,0.083365,0.0070359,1.6e-05,0.0023453000000000002,0.0,0.00213889,0.0196134,0.019656,0.008813,0.019656,0.008225,0.019656,0.019656,1.6e-05,0.005754,0.019656,0.019656,0.027874,0.0,0.008225,0.019656,0.008225,0.0070359,0.027874,0.019656,0.019656,0.019656,-0.06134,0.019656,0.005754,0.000333,0.0,0.019656,0.033346,0.08391375,0.0247859,-0.036746,-0.036746,-0.036746,-0.05145689999999999,0.090708,-0.036746
2015-05-31,0.012861,-0.001356,0.015007149999999999,0.0096525,0.027628,-0.005271,-0.0014689500000000001,0.0054846,0.0072108,0.0100835,0.008012,0.050802,0.1505088,0.003445,-0.00448,0.003445,0.0032093100000000004,0.01106023,0.1505088,0.0010335,0.0051444,-0.012847,1.4e-05,1.4e-05,1.4e-05,1.4e-05,0.0180901,-0.002409,0.0179582,1.4e-05,0.0017296000000000002,0.0081594,0.00331536,-0.00043799999999999997,-0.018586,0.0010335,1.4e-05,0.0003445,0.0,0.012336350000000001,0.000378,-0.002199,0.027628,-0.002199,-0.00203,-0.002199,-0.002199,1.4e-05,0.007716599999999999,-0.002199,-0.002199,-0.010970800000000001,0.0,-0.00203,-0.002199,-0.00203,0.0010335,-0.010970800000000001,-0.002199,-0.002199,-0.002199,0.167232,-0.002199,0.007716599999999999,-0.000148,0.0,-0.002199,-0.0074344,-0.01716926,-0.00146895,0.028727,0.028727,0.028727,0.034509450000000004,0.004167,0.028727
2015-06-30,-0.019358,-0.052499,-0.01444095,-0.0184716,-0.015573,-0.028802,-0.020242200000000002,-0.025005199999999998,-0.0164979,-0.0166228,-0.018331,-0.024981,0.0392238,-0.023252,-0.027998,-0.023252,-0.00681661,-0.02631112,0.0392238,-0.006975599999999999,-0.0077432,-0.002061,1.1e-05,1.1e-05,1.1e-05,1.1e-05,0.000525,-0.010905,-0.01012245,1.1e-05,-0.0009467200000000002,-0.013957399999999998,-0.00186876,-0.0138588,-0.027877,-0.006975599999999999,1.1e-05,-0.0023252,0.0,-0.0015876899999999997,-0.0113904,0.00062,-0.015573,0.00062,-0.019198,0.00062,0.00062,1.1e-05,-0.0116148,0.00062,0.00062,-0.01582,0.0,-0.019198,0.00062,-0.019198,-0.006975599999999999,-0.01582,0.00062,0.00062,0.00062,0.043582,0.00062,-0.0116148,-0.007661,0.0,0.00062,-0.0111508,-0.037380159999999996,-0.0202422,-0.001249,-0.001249,-0.001249,-0.0043894,-0.045659,-0.001249
2015-07-31,0.020954,0.044771,0.029875599999999995,0.015427800000000002,0.028825,0.030558,0.020526150000000003,0.0311882,0.0247653,0.0301651,0.027517,0.017915,0.0277776,0.01795,0.020776,0.01795,3.0160000000000104e-05,0.014371509999999999,0.0277776,0.005385,0.008381600000000001,0.00111,9e-06,9e-06,9e-06,9e-06,0.00998375,0.006953,0.01873625,9e-06,0.00825528,0.0009169,0.003459,0.0054102,-0.0538955,0.005385,9e-06,0.0017950000000000002,0.0,0.02625896,0.0017450000000000005,-0.000318,0.028825,-0.000318,-0.011603,-0.000318,-0.000318,9e-06,0.0125724,-0.000318,-0.000318,-0.028547600000000003,0.0,-0.011603,-0.000318,-0.011603,0.005385,-0.028547600000000003,-0.000318,-0.000318,-0.000318,0.030864,-0.000318,0.0125724,0.006228,0.0,-0.000318,-0.0215582,-0.06496693,0.02052615,0.053998,0.053998,0.053998,0.03698775,-0.07713,0.053998
2015-08-31,-0.060338,-0.079376,-0.0588468,-0.0534834,-0.067014,-0.067452,-0.0512327,-0.06584960000000001,-0.0606663,-0.0687948,-0.067407,-0.073562,-0.11384369999999999,-0.066175,-0.07346,-0.066175,-0.01830885,-0.03895896,-0.11384369999999999,-0.0198525,-0.024135200000000002,0.002215,2.5e-05,2.5e-05,2.5e-05,2.5e-05,-0.028005949999999998,-0.001438,-0.0435591,2.5e-05,-0.0098752,-0.0423514,-0.00804168,-0.0408954,-0.0583695,-0.0198525,2.5e-05,-0.0066175,0.0,-0.042568110000000006,-0.0207234,-0.002483,-0.067014,-0.002483,-0.022767,-0.002483,-0.002483,2.5e-05,-0.0362028,-0.002483,-0.002483,-0.0366832,0.0,-0.022767,-0.002483,-0.022767,-0.0198525,-0.0366832,-0.002483,-0.002483,-0.002483,-0.126493,-0.002483,-0.0362028,0.000593,0.0,-0.002483,-0.023347800000000002,-0.08889327,-0.0512327,-0.081285,-0.081285,-0.081285,-0.08630625,-0.096251,-0.081285
2015-09-30,-0.024739,-0.041851,-0.02639955,-0.018594000000000003,-0.032047,-0.045288,-0.03149585,-0.0272566,-0.0323523,-0.0302126,-0.035947,-0.074726,-0.1464858,-0.036885,-0.050268,-0.036885,-0.01187388,-0.00914973,-0.1464858,-0.0110655,-0.009895600000000001,0.004237,2.6e-05,2.6e-05,2.6e-05,2.6e-05,-0.023150749999999998,0.006764,-0.02083055,2.6e-05,-8.575999999999999e-05,-0.0235962,-0.0038456399999999996,-0.0214398,-0.009574,-0.0110655,2.6e-05,-0.0036885000000000004,0.0,-0.010759969999999999,-0.020687,-0.006161,-0.032047,-0.006161,-0.032851,-0.006161,-0.006161,2.6e-05,-0.0148434,-0.006161,-0.006161,-0.005996400000000001,0.0,-0.032851,-0.006161,-0.032851,-0.0110655,-0.005996400000000001,-0.006161,-0.006161,-0.006161,-0.162762,-0.006161,-0.0148434,0.006223,0.0,-0.006161,-0.0038296,-0.02338153,-0.03149585,0.021397,0.021397,0.021397,0.014833649999999999,0.000126,0.021397
2015-10-31,0.084352,0.073244,0.07967174999999999,0.0776646,0.094466,0.069295,0.055185200000000004,0.07816000000000001,0.07351560000000001,0.07532730000000001,0.081684,0.104226,0.0411867,0.079244,0.078269,0.079244,0.025213069999999997,0.07154305,0.0411867,0.023773199999999998,0.0337408,0.001195,2.4e-05,2.4e-05,2.4e-05,2.4e-05,0.02364005,0.00017,0.061402899999999996,2.4e-05,0.01191656,0.05473839999999999,0.01133592,0.0472596,0.0453825,0.023773199999999998,2.4e-05,0.0079244,0.0,0.059951710000000005,0.0339214,-0.002227,0.094466,-0.002227,0.022918,-0.002227,-0.002227,2.4e-05,0.050611199999999995,-0.002227,-0.002227,0.031075199999999997,0.0,0.022918,-0.002227,0.022918,0.023773199999999998,0.031075199999999997,-0.002227,-0.002227,-0.002227,0.045763,-0.002227,0.050611199999999995,0.000442,0.0,-0.002227,0.018153,0.06796448,0.0551852,0.018117,0.018117,0.018117,0.021444599999999998,0.059154,0.018117
2015-11-30,0.002975,0.015639,0.0050616,-0.0006867,0.012772,-0.01672,-0.008966149999999999,-0.0062194,-0.0013599,-0.0028664,-0.001511,0.014182,0.0951129,-0.004976,-0.015435,-0.004976,-0.0011589299999999996,0.005619170000000001,0.0951129,-0.0014928,0.00119,-0.014883,2.7e-05,2.7e-05,2.7e-05,2.7e-05,0.0023309999999999997,-0.002644,0.0083018,2.7e-05,-0.0010752000000000001,0.0021888,0.00153264,-0.004686,-0.01685,-0.0014928,2.7e-05,-0.0004976000000000001,0.0,0.00238784,-0.0121192,-0.016188,0.012772,-0.016188,-0.025286,-0.016188,-0.016188,2.7e-05,0.0017850000000000001,-0.016188,-0.016188,-0.013133600000000002,0.0,-0.025286,-0.016188,-0.025286,-0.0014928,-0.013133600000000002,-0.016188,-0.016188,-0.016188,0.105681,-0.016188,0.0017850000000000001,-0.001398,0.0,-0.016188,-0.00674,-0.02576962,-0.00896615,-0.015065,-0.015065,-0.015065,-0.0160964,-0.025774,-0.015065
2015-12-31,-0.015862,-0.041225,-0.016352349999999998,-0.0162846,-0.018802,-0.021972,-0.018248200000000003,-0.0167596,-0.0139527,-0.0120364,-0.015503,-0.019639,-0.0297171,-0.017577,-0.013249,-0.017577,-0.00961325,-0.01557562,-0.0297171,-0.005273099999999999,-0.006344800000000001,0.004906,7.7e-05,7.7e-05,7.7e-05,7.7e-05,0.004377799999999999,-0.00323,-0.0122213,7.7e-05,6.440000000000005e-05,-0.0187391,-0.0022562399999999996,-0.0105408,-0.0065435,-0.005273099999999999,7.7e-05,-0.0017577,0.0,-0.01572896,-0.015142999999999998,-0.002219,-0.018802,-0.002219,-0.0313,-0.002219,-0.002219,7.7e-05,-0.0095172,-0.002219,-0.002219,-0.0023924000000000003,0.0,-0.0313,-0.002219,-0.0313,-0.005273099999999999,-0.0023924000000000003,-0.002219,-0.002219,-0.002219,-0.033019,-0.002219,-0.0095172,-0.000848,0.0,-0.002219,-0.0026174,-0.00155301,-0.0182482,0.019163,0.019163,0.019163,0.0107987,0.001376,0.019163
2016-01-31,-0.049626,-0.048495,-0.056757749999999996,-0.0372411,-0.078155,-0.068322,-0.04750795000000001,-0.0540708,-0.0560853,-0.0648604,-0.062317,-0.074413,-0.2543427,-0.059824,-0.07219,-0.059824,-0.01700238,-0.03603371,-0.2543427,-0.0179472,-0.019850400000000004,0.008287,0.000125,0.000125,0.000125,0.000125,-0.03246005,0.013758,-0.050800750000000006,0.000125,-0.0035712,-0.038480499999999994,-0.009378599999999999,-0.036036,-0.06362,-0.0179472,0.000125,-0.0059824000000000006,0.0,-0.040252420000000004,-0.020872599999999998,-0.007311,-0.078155,-0.007311,-0.020607,-0.007311,-0.007311,0.000125,-0.0297756,-0.007311,-0.007311,-0.029236400000000003,0.0,-0.020607,-0.007311,-0.020607,-0.0179472,-0.029236400000000003,-0.007311,-0.007311,-0.007311,-0.282603,-0.007311,-0.0297756,0.013019,0.0,-0.007311,-0.025448,-0.06971797,-0.04750795,-0.087751,-0.087751,-0.087751,-0.0794052,-0.078709,-0.087751
2016-02-29,-0.001347,-0.024307,-0.0009148499999999999,0.0057816000000000005,-0.010229,-0.015937,-0.009880050000000001,-0.0128628,-0.007155000000000001,-0.015550600000000001,-0.00795,-0.093413,-0.09214920000000001,-0.007442,-0.017992,-0.007442,0.00110992,0.002622910000000001,-0.09214920000000001,-0.0022326,-0.0005388000000000001,0.013746,0.00018,0.00018,0.00018,0.00018,-0.00265615,0.007096,-0.00664885,0.00018,0.0004104,0.0008883,-0.00122748,-0.0038249999999999994,-0.012595,-0.0022326,0.00018,-0.0007442,0.0,-0.0011763700000000001,0.0024476,-0.006577,-0.010229,-0.006577,-0.000982,-0.006577,-0.006577,0.00018,-0.0008082,-0.006577,-0.006577,-0.0053468000000000005,0.0,-0.000982,-0.006577,-0.000982,-0.0022326,-0.0053468000000000005,-0.006577,-0.006577,-0.006577,-0.102388,-0.006577,-0.0008082,0.003968,0.0,-0.006577,-0.005038000000000001,0.0017742300000000003,-0.00988005,-0.083956,-0.083956,-0.083956,-0.08407835,-0.003725,-0.083956
2016-03-31,0.067836,0.011366,0.064676,0.058930199999999995,0.069792,0.065226,0.0486635,0.06460919999999999,0.06048900000000001,0.07519980000000001,0.06721,0.048244,0.0915624,0.067859,0.065912,0.067859,0.0279806,0.05922734,0.0915624,0.0203577,0.0271344,0.021843,0.000233,0.000233,0.000233,0.000233,0.01132915,0.009172,0.045364800000000004,0.000233,0.0091376,0.0560629,0.00837504,0.0448638,0.059566,0.0203577,0.000233,0.006785900000000001,0.0,0.04415853,0.043641200000000005,0.036644,0.069792,0.036644,0.037068,0.036644,0.036644,0.000233,0.0407016,0.036644,0.036644,0.045641600000000004,0.0,0.037068,0.036644,0.037068,0.0203577,0.045641600000000004,0.036644,0.036644,0.036644,0.101736,0.036644,0.0407016,0.003481,0.0,0.036644,0.0238264,0.08660851,0.0486635,0.147108,0.147108,0.147108,0.1421934,0.09991,0.147108
2016-04-30,0.003879,0.011527,-0.0073891,-0.0039123000000000005,-0.018902,0.022998,0.01473435,0.0071694,0.0062559,0.0098344,0.006951,-0.004923,0.0313911,0.015824,0.029683,0.015824,0.011116460000000002,-0.023433109999999997,0.0313911,0.0047472,0.0015516000000000002,0.008249,0.000236,0.000236,0.000236,0.000236,0.010745349999999999,0.003841,-0.0122863,0.000236,-0.0009121600000000001,0.0181997,-0.00226824,0.0091302,-0.000996,0.0047472,0.000236,0.0015824000000000003,0.0,-0.00438841,0.023855599999999998,0.019576,-0.018902,0.019576,0.033258,0.019576,0.019576,0.000236,0.0023274,0.019576,0.019576,-0.0050816,0.0,0.033258,0.019576,0.033258,0.0047472,-0.0050816,0.019576,0.019576,0.019576,0.034879,0.019576,0.0023274,0.001771,0.0,0.019576,-0.0003984,-0.01076111,0.01473435,0.035785,0.035785,0.035785,0.020623,0.015046,0.035785
2016-05-31,0.017954,0.009757,0.018965799999999998,0.0131895,0.038364,-0.003632,0.00039834999999999957,0.0078524,0.0085851,0.0104956,0.009539,0.029362,0.0643194,0.005616,-0.008227,0.005616,0.0045236600000000005,0.024558589999999998,0.0643194,0.0016848,0.007181600000000001,-0.012142,0.000213,0.000213,0.000213,0.000213,0.008070299999999999,0.000256,0.024936600000000003,0.000213,0.00072496,0.011101799999999998,0.00460368,0.0011748,-0.0038995,0.0016848,0.000213,0.0005616000000000001,0.0,0.010522980000000001,0.0013626000000000003,0.002107,0.038364,0.002107,0.000332,0.002107,0.002107,0.000213,0.0107724,0.002107,0.002107,-0.0048004,0.0,0.000332,0.002107,0.000332,0.0016848,-0.0048004,0.002107,0.002107,0.002107,0.071466,0.002107,0.0107724,0.001263,0.0,0.002107,-0.0015598,-0.00666366,0.00039835,0.019105,0.019105,0.019105,0.01837795,-0.035157,0.019105
2016-06-30,0.002595,-0.01662,-0.0037866999999999996,0.0040446,-0.020579,-0.050329,-0.024003900000000005,-0.0168246,-0.009245699999999999,-0.006715099999999999,-0.010273,-0.09586,-0.0633555,-0.011205,-0.033165,-0.011205,0.0037638200000000006,-0.01091052,-0.0633555,-0.0033615,0.001038,0.017487,0.0002,0.0002,0.0002,0.0002,0.0019575499999999997,0.017968,-0.01337635,0.0002,0.0031938399999999994,0.006751399999999999,-0.00246948,-0.0033353999999999996,0.005496,-0.0033615,0.0002,-0.0011205,0.0,-0.00997165,0.0033585999999999998,-0.004349,-0.020579,-0.004349,0.006789,-0.004349,-0.004349,0.0002,0.001557,-0.004349,-0.004349,0.0115936,0.0,0.006789,-0.004349,0.006789,-0.0033615,0.0115936,-0.004349,-0.004349,-0.004349,-0.070395,-0.004349,0.001557,0.008646,0.0,-0.004349,0.0021984,0.02619006,-0.0240039,0.025306,0.025306,0.025306,0.027522949999999997,0.02548,0.025306
2016-07-31,0.036865,0.034849,0.046126299999999995,0.0418563,0.066524,0.044339,0.031019750000000002,0.0416338,0.0423513,0.051844100000000004,0.047057,0.061829,0.112284,0.042248,0.050658,0.042248,0.0125259,0.044762279999999995,0.112284,0.0126744,0.014746000000000002,0.006746,0.000222,0.000222,0.000222,0.000222,0.019219899999999998,0.006322,0.043240600000000004,0.000222,0.0030753599999999996,0.0241895,0.00798288,0.0261342,0.0175305,0.0126744,0.000222,0.0042248,0.0,0.03506503,0.0237736,0.016971,0.066524,0.016971,0.019252,0.016971,0.016971,0.000222,0.022119,0.016971,0.016971,0.0195204,0.0,0.019252,0.016971,0.019252,0.0126744,0.0195204,0.016971,0.016971,0.016971,0.12476,0.016971,0.022119,0.002429,0.0,0.016971,0.0070122000000000006,0.04107041,0.03101975,0.094928,0.094928,0.094928,0.06334665,0.043358,0.094928
2016-08-31,0.001407,0.007908,-0.0036118999999999995,-0.0011322,0.011764,0.003952,0.00219255,-0.004353000000000001,-0.0068103,-0.0024716999999999994,-0.007567,0.005448,-0.019944,0.000831,0.000817,0.000831,0.00542452,0.01122445,-0.019944,0.0002493,0.0005628,-0.003902,0.000238,0.000238,0.000238,0.000238,-0.010777199999999999,-0.001142,0.007646600000000001,0.000238,-0.00137728,0.0082307,0.00141168,0.0022968,0.036795,0.0002493,0.000238,8.310000000000001e-05,0.0,-0.0017839899999999996,0.0115586,0.006367,0.011764,0.006367,0.014047,0.006367,0.006367,0.000238,0.0008442,0.006367,0.006367,0.016250800000000003,0.0,0.014047,0.006367,0.014047,0.0002493,0.016250800000000003,0.006367,0.006367,0.006367,-0.02216,0.006367,0.0008442,0.000998,0.0,0.006367,0.014718000000000002,0.03152283,0.00219255,0.043386,0.043386,0.043386,0.029361199999999997,0.018631,0.043386
2016-09-30,0.000187,0.002662,0.004244599999999999,0.0043497,0.019602,0.009981,0.0051658,0.0050452,0.0071811,0.0073415,0.007979,0.003313,0.11518380000000002,0.005312,0.012683,0.005312,0.0008715700000000001,0.01106531,0.11518380000000002,0.0015936,7.48e-05,0.007204,0.00024,0.00024,0.00024,0.00024,0.0005257,-0.000589,0.0127413,0.00024,-0.00141456,-0.00010219999999999988,0.0023522400000000002,0.0039276,0.01277,0.0015936,0.00024,0.0005312,0.0,0.0039019500000000004,0.0057994000000000006,0.010037,0.019602,0.010037,0.001238,0.010037,0.010037,0.00024,0.00011219999999999999,0.010037,0.010037,0.005448000000000001,0.0,0.001238,0.010037,0.001238,0.0015936,0.005448000000000001,0.010037,0.010037,0.010037,0.127982,0.010037,0.00011219999999999999,0.002456,0.0,0.010037,0.0051080000000000006,0.013173899999999999,0.0051658,0.001604,0.001604,0.001604,0.0010152000000000002,0.013221,0.001604
2016-10-31,-0.018242,0.005644,-0.02509995,-0.0208881,-0.02256,-0.034691,-0.02217695,-0.0432914,-0.0278271,-0.0257292,-0.030919,0.053133,-0.1383849,-0.019353,-0.020291,-0.019353,-0.00511835,-0.00503016,-0.1383849,-0.005805899999999999,-0.007296800000000001,-0.019364,0.000252,0.000252,0.000252,0.000252,-0.025083449999999997,-0.007649,-0.014664,0.000252,-0.00249824,-0.012038799999999999,-0.0027072,-0.0100266,-0.0097525,-0.005805899999999999,0.000252,-0.0019353,0.0,-0.01500564,-0.0057744,-0.000139,-0.02256,-0.000139,-0.001785,-0.000139,-0.000139,0.000252,-0.0109452,-0.000139,-0.000139,-0.005727200000000001,0.0,-0.001785,-0.000139,-0.001785,-0.005805899999999999,-0.005727200000000001,-0.000139,-0.000139,-0.000139,-0.153761,-0.000139,-0.0109452,-0.002876,0.0,-0.000139,-0.0039010000000000004,-0.00573075,-0.02217695,0.020979,0.020979,0.020979,0.021267900000000003,-0.014798,0.020979
2016-11-30,0.037036,-0.009047,0.02532415,0.018448199999999998,0.028028,-0.02167,-0.002950950000000001,-0.004391599999999997,0.0007532999999999999,-0.0087646,0.000837,0.054897,0.1158966,0.014379,-0.019671,0.014379,0.01528331,0.01825144,0.1158966,0.004313699999999999,0.0148144,-0.032083,0.000258,0.000258,0.000258,0.000258,0.0095179,-0.023652,0.0182182,0.000258,0.00032696000000000027,0.042429800000000004,0.00336336,0.0048846,-0.005905,0.004313699999999999,0.000258,0.0014379,0.0,0.02560792,-0.006592799999999999,-0.000955,0.028028,-0.000955,-0.012084,-0.000955,-0.000955,0.000258,0.022221599999999998,-0.000955,-0.000955,-0.013325600000000002,0.0,-0.012084,-0.000955,-0.012084,0.004313699999999999,-0.013325600000000002,-0.000955,-0.000955,-0.000955,0.128774,-0.000955,0.022221599999999998,-0.017022,0.0,-0.000955,-0.002362,-0.0160182,-0.00295095,-0.095179,-0.095179,-0.095179,-0.08337430000000001,-0.046548,-0.095179
2016-12-31,0.019699,0.060623,0.0118484,0.012348,0.012038,0.051205,0.03279365,0.0308854,0.0117999,0.0088936,0.013111,0.034821,-0.0504063,0.023928,0.034412,0.023928,0.0100822,0.0083222,-0.0504063,0.0071784,0.0078796,-0.003005,0.00031,0.00031,0.00031,0.00031,0.0015480499999999998,0.001409,0.0078247,0.00031,0.00259136,0.020224699999999998,0.00144456,0.0132114,-0.020507,0.0071784,0.00031,0.0023928000000000005,0.0,0.0033802600000000004,0.0153428,0.008047,0.012038,0.008047,0.011754,0.008047,0.008047,0.00031,0.0118194,0.008047,0.008047,-0.0052684,0.0,0.011754,0.008047,0.011754,0.0071784,-0.0052684,0.008047,0.008047,0.008047,-0.056007,0.008047,0.0118194,-0.000254,0.0,0.008047,-0.008202800000000001,-0.022080429999999998,0.03279365,-0.029063,-0.029063,-0.029063,-0.011124199999999999,-0.001084,-0.029063
2017-01-31,0.018966,-0.007077,0.030726799999999995,0.0249426,0.043489,0.022391,0.015281550000000001,0.023961,0.03204,0.0396346,0.0356,0.002152,0.0626796,0.024135,0.029094,0.024135,0.0045587,0.02386019,0.0626796,0.0072404999999999995,0.0075864,0.012287,0.000371,0.000371,0.000371,0.000371,0.0093156,0.001963,0.02826785,0.000371,0.0047037599999999995,0.006098599999999999,0.00521868,0.016536,0.034045,0.0072404999999999995,0.000371,0.0024135000000000003,0.0,0.02782403,0.016015599999999998,0.01238,0.043489,0.01238,0.009125,0.01238,0.01238,0.000371,0.0113796,0.01238,0.01238,0.023427600000000003,0.0,0.009125,0.01238,0.009125,0.0072404999999999995,0.023427600000000003,0.01238,0.01238,0.01238,0.069644,0.01238,0.0113796,7.2e-05,0.0,0.01238,0.013618,0.04484755,0.01528155,0.075946,0.075946,0.075946,0.06593145,0.046871,0.075946
2017-02-28,0.039705,0.024489,0.03822705,0.0417285,0.039105,0.012355,0.0141033,0.031140599999999997,0.0291357,0.0359649,0.032373,0.009447,0.0691929,0.027744,0.014436,0.027744,0.011556180000000003,0.032208139999999996,0.0691929,0.0083232,0.015882,0.002358,0.000391,0.000391,0.000391,0.000391,0.0222936,0.006721,0.02541825,0.000391,0.00552384,0.0252632,0.0046926,0.0170766,0.0176015,0.0083232,0.000391,0.0027744,0.0,0.01776996,0.0130718,0.001033,0.039105,0.001033,0.00889,0.001033,0.001033,0.000391,0.023822999999999997,0.001033,0.001033,0.014501600000000002,0.0,0.00889,0.001033,0.00889,0.0083232,0.014501600000000002,0.001033,0.001033,0.001033,0.076881,0.001033,0.023822999999999997,0.004566,0.0,0.001033,0.0070406,0.0272862,0.0141033,0.068292,0.068292,0.068292,0.06571964999999999,0.051879,0.068292
2017-03-31,0.001166,0.032001,0.011001,0.0090117,0.01569,0.039297,0.02233395,0.0213572,0.0145872,0.0218354,0.016208,-0.005268,0.0154143,0.010652,0.02876,0.010652,-0.0025933100000000006,0.010299209999999998,0.0154143,0.0031956,0.0004664,0.001551,0.000448,0.000448,0.000448,0.000448,-0.00096565,-0.000527,0.0101985,0.000448,0.00139752,-0.0068889,0.0018827999999999998,0.007768199999999999,0.010688,0.0031956,0.000448,0.0010652,0.0,0.01208298,0.0025674,0.001663,0.01569,0.001663,-0.007582,0.001663,0.001663,0.000448,0.0006996,0.001663,0.001663,0.013452,0.0,-0.007582,0.001663,-0.007582,0.0031956,0.013452,0.001663,0.001663,0.001663,0.017127,0.001663,0.0006996,0.000325,0.0,0.001663,0.0042752,0.01901768,0.02233395,0.072482,0.072482,0.072482,0.0717151,0.026357,0.072482
2017-04-30,0.010271,0.007517,0.0214111,0.0159075,0.023459,0.039329,0.02166695,0.028220000000000002,0.0217863,0.0277921,0.024207,0.012708,0.0007695,0.014807,0.026108,0.014807,0.0023505699999999997,0.015755349999999998,0.0007695,0.0044421,0.004108400000000001,0.011116,0.000508,0.000508,0.000508,0.000508,0.005694149999999999,0.007719,0.01524835,0.000508,0.00277608,0.0008376000000000001,0.00281508,0.0095976,0.013301,0.0044421,0.000508,0.0014807000000000002,0.0,0.01561729,0.0134472,0.008894,0.023459,0.008894,0.006324,0.008894,0.008894,0.000508,0.0061626,0.008894,0.008894,0.008602,0.0,0.006324,0.008894,0.006324,0.0044421,0.008602,0.008894,0.008894,0.008894,0.000855,0.008894,0.0061626,0.006527,0.0,0.008894,0.0053204,0.01723353,0.02166695,0.060058,0.060058,0.060058,0.04198595,0.011388,0.060058
2017-05-31,0.014072,0.019429,0.0222452,0.0255546,0.027049,0.047797,0.028868700000000004,0.039374599999999996,0.0301041,0.0286186,0.033449,0.023927,-0.053874,0.021154,0.037351,0.021154,0.0011293799999999997,0.02356687,-0.053874,0.0063462,0.0056288,0.015558,0.000606,0.000606,0.000606,0.000606,0.00161805,0.007695,0.01758185,0.000606,0.003182,-0.0009764999999999997,0.00324588,0.0136338,0.0264495,0.0063462,0.000606,0.0021154,0.0,0.01141205,0.011915599999999998,0.011908,0.027049,0.011908,0.004173,0.011908,0.011908,0.000606,0.0084432,0.011908,0.011908,0.0181364,0.0,0.004173,0.011908,0.004173,0.0063462,0.0181364,0.011908,0.011908,0.011908,-0.05986,0.011908,0.0084432,0.006305,0.0,0.011908,0.0105798,0.02739896,0.0288687,-0.014855,-0.014855,-0.014855,-7.7e-06,0.00695,-0.014855
2017-06-30,0.006241,-0.0243,4.275e-05,-0.004671000000000001,-0.008639,-0.010885,-0.0040255,-0.007103599999999999,-0.005013,-0.0049277,-0.00557,0.028919,0.13112369999999998,0.003847,-0.001494,0.003847,0.00543498,-0.009691789999999999,0.13112369999999998,0.0011541,0.0024964,-0.00123,0.000708,0.000708,0.000708,0.000708,0.01773275,-0.001003,-0.005615350000000001,0.000708,-0.002762,0.0127355,-0.0010366800000000001,0.0029825999999999997,0.0118495,0.0011541,0.000708,0.0003847,0.0,-0.006916780000000001,0.0019202,0.003926,-0.008639,0.003926,-0.00393,0.003926,0.003926,0.000708,0.0037446,0.003926,0.003926,0.0072752,0.0,-0.00393,0.003926,-0.00393,0.0011541,0.0072752,0.003926,0.003926,0.003926,0.145693,0.003926,0.0037446,-0.003916,0.0,0.003926,0.004739800000000001,0.01543732,-0.0040255,0.000853,0.000853,0.000853,0.007500499999999999,0.007914,0.000853
2017-07-31,0.020562,0.003761,0.0238944,0.023084100000000003,0.034231,0.031822,0.020391199999999998,0.0217332,0.0228042,0.028866,0.025338,0.004237,0.0011835,0.023932,0.02894,0.023932,0.0060748600000000005,0.02037969,0.0011835,0.0071795999999999995,0.0082248,0.017639,0.000805,0.000805,0.000805,0.000805,0.00183015,0.004304,0.02225015,0.000805,0.00195912,0.0106062,0.00410772,0.0169806,0.0447215,0.0071795999999999995,0.000805,0.0023932,0.0,0.016212169999999998,0.0139762,0.012224,0.034231,0.012224,0.006082,0.012224,0.012224,0.000805,0.0123372,0.012224,0.012224,0.022635600000000002,0.0,0.006082,0.012224,0.006082,0.0071795999999999995,0.022635600000000002,0.012224,0.012224,0.012224,0.001315,0.012224,0.0123372,0.004575,0.0,0.012224,0.0178886,0.040265470000000005,0.0203912,0.060618,0.060618,0.060618,0.05912359999999999,0.036298,0.060618
